2,0.125,4
3,0.126953125,7
4,0.125,8
5,0.1728515625,8
6,0.2060546875,8
7,0.2451171875,8
8,0.283203125,2
9,0.251953125,2
10,0.251953125,4
11,0.2626953125,2
12,0.3427734375,7
13,0.3896484375,7
14,0.38671875,7
15,0.37890625,4
16,0.396484375,7
17,0.416015625,7
18,0.4208984375,1
19,0.4287109375,7
20,0.3603515625,7
21,0.3779296875,7
22,0.3818359375,9
23,0.3837890625,8
24,0.3974609375,4
25,0.357421875,7
26,0.359375,8
27,0.3837890625,9
28,0.4189453125,3
29,0.47265625,9
30,0.4443359375,7
31,0.4677734375,7
32,0.4755859375,7
33,0.474609375,4
34,0.4951171875,4
35,0.46875,5
36,0.4580078125,9
37,0.4892578125,7
38,0.4873046875,4
39,0.4951171875,6
40,0.4970703125,6
41,0.458984375,6
42,0.42578125,6
43,0.404296875,6
44,0.421875,4
45,0.4716796875,4
46,0.4794921875,4
47,0.494140625,4
48,0.4482421875,9
49,0.4755859375,1
50,0.5146484375,6
51,0.494140625,6
52,0.4990234375,4
53,0.474609375,6
54,0.50390625,7
55,0.5087890625,7
56,0.521484375,6
57,0.513671875,7
58,0.5166015625,7
59,0.4970703125,7
60,0.4873046875,9
61,0.490234375,9
62,0.48046875,7
63,0.4873046875,7
64,0.5009765625,7
65,0.4921875,7
66,0.505859375,4
67,0.5126953125,7
68,0.505859375,4
69,0.5029296875,7
70,0.494140625,1
71,0.498046875,2
72,0.5517578125,1
73,0.5263671875,2
74,0.533203125,5
75,0.5390625,7
76,0.525390625,0
77,0.5439453125,7
78,0.521484375,6
79,0.5263671875,7
80,0.5244140625,7
81,0.5322265625,2
82,0.537109375,0
83,0.533203125,7
84,0.5478515625,7
85,0.5400390625,7
86,0.5673828125,0
87,0.53515625,9
88,0.5361328125,9
89,0.53515625,2
90,0.52734375,0
91,0.5283203125,2
92,0.5380859375,2
93,0.521484375,5
94,0.5595703125,3
95,0.541015625,5
96,0.578125,7
97,0.5478515625,7
98,0.529296875,7
99,0.5302734375,7
100,0.5556640625,2
101,0.525390625,2
102,0.53125,2
103,0.5615234375,2
104,0.5625,1
105,0.5478515625,2
106,0.529296875,2
107,0.53515625,2
108,0.5615234375,7
109,0.5458984375,2
110,0.5654296875,7
111,0.58984375,4
112,0.57421875,7
113,0.583984375,7
114,0.57421875,7
115,0.583984375,2
116,0.5703125,7
117,0.5625,7
118,0.5439453125,7
119,0.54296875,7
120,0.56640625,2
121,0.5615234375,7
122,0.568359375,7
123,0.5576171875,7
124,0.5673828125,1
125,0.5751953125,7
126,0.5888671875,2
127,0.603515625,7
128,0.572265625,2
129,0.5615234375,7
130,0.57421875,7
131,0.5732421875,2
132,0.5673828125,2
133,0.564453125,4
134,0.564453125,3
135,0.5693359375,7
136,0.5673828125,1
137,0.587890625,9
138,0.5849609375,5
139,0.576171875,3
140,0.576171875,3
141,0.5830078125,7
142,0.5859375,7
143,0.5869140625,0
144,0.572265625,7
145,0.5703125,7
146,0.55859375,7
147,0.578125,7
148,0.5771484375,7
149,0.578125,5
150,0.60546875,7
151,0.568359375,3
152,0.5859375,4
153,0.5712890625,2
154,0.5771484375,7
155,0.568359375,2
156,0.583984375,5
157,0.583984375,5
158,0.55859375,5
159,0.5869140625,6
160,0.5751953125,6
161,0.5712890625,6
162,0.546875,6
163,0.578125,4
164,0.572265625,6
165,0.556640625,4
166,0.56640625,4
167,0.5732421875,4
168,0.5849609375,7
169,0.580078125,6
170,0.57421875,2
171,0.57421875,7
172,0.591796875,9
173,0.6064453125,9
174,0.587890625,9
175,0.564453125,9
176,0.5810546875,7
177,0.587890625,9
178,0.5703125,9
179,0.5654296875,5
180,0.5556640625,9
181,0.568359375,2
182,0.5556640625,2
183,0.5576171875,5
184,0.54296875,5
185,0.552734375,5
186,0.556640625,5
187,0.572265625,5
188,0.5546875,6
189,0.57421875,5
190,0.5615234375,7
191,0.56640625,9
192,0.5732421875,5
193,0.572265625,5
194,0.5869140625,4
195,0.5791015625,5
196,0.58984375,5
197,0.5810546875,7
198,0.583984375,2
199,0.5830078125,7
2,0.2001953125,2
3,0.2001953125,4
4,0.2255859375,4
5,0.20703125,4
6,0.24609375,4
7,0.318359375,2
8,0.318359375,7
9,0.2861328125,4
10,0.3447265625,5
11,0.3095703125,5
12,0.3134765625,4
13,0.298828125,4
14,0.287109375,4
15,0.330078125,5
16,0.3125,4
17,0.263671875,4
18,0.267578125,3
19,0.2890625,3
20,0.2841796875,8
21,0.3056640625,3
22,0.279296875,3
23,0.2626953125,4
24,0.271484375,4
25,0.3046875,4
26,0.3173828125,4
27,0.2802734375,3
28,0.279296875,3
29,0.2900390625,3
30,0.3037109375,6
31,0.310546875,3
32,0.30859375,4
33,0.296875,3
34,0.2998046875,3
35,0.2998046875,3
36,0.3046875,3
37,0.30078125,3
38,0.302734375,3
39,0.3408203125,3
40,0.3271484375,8
41,0.322265625,3
42,0.3193359375,4
43,0.326171875,7
44,0.322265625,7
45,0.3046875,7
46,0.306640625,7
47,0.333984375,6
48,0.3291015625,3
49,0.3134765625,8
50,0.3193359375,4
51,0.3193359375,6
52,0.3369140625,7
53,0.32421875,4
54,0.328125,4
55,0.3359375,7
56,0.345703125,7
57,0.35546875,7
58,0.39453125,7
59,0.4111328125,7
60,0.4169921875,4
61,0.427734375,4
62,0.392578125,4
63,0.3974609375,7
64,0.4091796875,4
65,0.400390625,4
66,0.390625,4
67,0.412109375,3
68,0.416015625,7
69,0.4228515625,4
70,0.4208984375,4
71,0.4091796875,7
72,0.44140625,5
73,0.4375,4
74,0.4345703125,7
75,0.41796875,8
76,0.4140625,4
77,0.4140625,6
78,0.427734375,2
79,0.4462890625,5
80,0.4521484375,5
81,0.4755859375,4
82,0.486328125,5
83,0.490234375,8
84,0.4638671875,6
85,0.4794921875,8
86,0.4921875,6
87,0.4970703125,9
88,0.4716796875,4
89,0.517578125,0
90,0.4951171875,6
91,0.4775390625,4
92,0.4736328125,6
93,0.478515625,6
94,0.4697265625,2
95,0.478515625,7
96,0.4931640625,7
97,0.5087890625,7
98,0.4716796875,0
99,0.4853515625,4
100,0.5048828125,6
101,0.498046875,4
102,0.5068359375,7
103,0.4892578125,2
104,0.5029296875,4
105,0.515625,7
106,0.4755859375,7
107,0.4921875,8
108,0.48046875,7
109,0.48828125,7
110,0.49609375,7
111,0.5087890625,8
112,0.4677734375,7
113,0.505859375,7
114,0.5234375,7
115,0.513671875,7
116,0.5283203125,7
117,0.513671875,8
118,0.5048828125,8
119,0.5166015625,7
120,0.5,7
121,0.490234375,7
122,0.51953125,4
123,0.5302734375,8
124,0.5,8
125,0.505859375,6
126,0.509765625,4
127,0.5185546875,6
128,0.5087890625,6
129,0.5185546875,6
130,0.509765625,4
131,0.5009765625,6
132,0.517578125,1
133,0.5078125,1
134,0.5078125,6
135,0.4970703125,7
136,0.5146484375,7
137,0.5322265625,6
138,0.52734375,6
139,0.5380859375,2
140,0.5302734375,6
141,0.50390625,5
142,0.5068359375,6
143,0.4892578125,7
144,0.490234375,6
145,0.4912109375,7
146,0.4931640625,7
147,0.4892578125,6
148,0.490234375,7
149,0.47265625,7
150,0.4853515625,6
151,0.5029296875,6
152,0.466796875,6
153,0.4765625,6
154,0.5,7
155,0.50390625,7
156,0.509765625,6
157,0.5166015625,6
158,0.4990234375,2
159,0.4609375,7
160,0.4853515625,7
161,0.4814453125,6
162,0.4892578125,6
163,0.5087890625,8
164,0.5029296875,8
165,0.5068359375,6
166,0.513671875,5
167,0.51953125,8
168,0.53515625,6
169,0.5322265625,5
170,0.5029296875,8
171,0.5078125,8
172,0.4970703125,6
173,0.5107421875,7
174,0.5224609375,8
175,0.48828125,5
176,0.48828125,4
177,0.494140625,5
178,0.5029296875,6
179,0.5146484375,6
180,0.521484375,8
181,0.5078125,5
182,0.51953125,6
183,0.5244140625,2
184,0.533203125,2
185,0.5263671875,5
186,0.5322265625,5
187,0.5068359375,6
188,0.5087890625,5
189,0.517578125,6
190,0.505859375,7
191,0.4931640625,7
192,0.505859375,7
193,0.4931640625,8
194,0.46875,5
195,0.4951171875,7
196,0.4873046875,5
197,0.482421875,0
198,0.4814453125,0
199,0.494140625,5
2,0.1455078125,4
3,0.1728515625,0
4,0.1982421875,1
5,0.216796875,1
6,0.1728515625,9
7,0.1728515625,9
8,0.1591796875,3
9,0.16015625,4
10,0.166015625,7
11,0.2509765625,4
12,0.2412109375,0
13,0.2314453125,4
14,0.1845703125,8
15,0.240234375,0
16,0.25,9
17,0.2158203125,9
18,0.208984375,9
19,0.197265625,9
20,0.1953125,2
21,0.236328125,6
22,0.306640625,9
23,0.3330078125,4
24,0.3515625,4
25,0.318359375,9
26,0.3212890625,2
27,0.3388671875,2
28,0.3349609375,1
29,0.4150390625,8
30,0.4169921875,3
31,0.3935546875,5
32,0.3955078125,3
33,0.4169921875,3
34,0.447265625,3
35,0.4150390625,3
36,0.4140625,3
37,0.4326171875,3
38,0.4267578125,3
39,0.451171875,3
40,0.4423828125,3
41,0.455078125,9
42,0.46875,6
43,0.46875,8
44,0.4833984375,3
45,0.490234375,2
46,0.4765625,4
47,0.4814453125,4
48,0.455078125,9
49,0.4482421875,7
50,0.4697265625,3
51,0.4619140625,2
52,0.478515625,4
53,0.46484375,4
54,0.4716796875,4
55,0.486328125,3
56,0.5029296875,3
57,0.5029296875,6
58,0.5048828125,4
59,0.4990234375,4
60,0.5009765625,4
61,0.498046875,0
62,0.47265625,2
63,0.4765625,2
64,0.4833984375,7
65,0.4931640625,7
66,0.4970703125,7
67,0.5,3
68,0.4912109375,2
69,0.4873046875,2
70,0.46484375,7
71,0.4912109375,2
72,0.4873046875,8
73,0.4931640625,0
74,0.4765625,8
75,0.494140625,6
76,0.4873046875,3
77,0.5078125,2
78,0.5087890625,4
79,0.50390625,0
80,0.51953125,5
81,0.4912109375,2
82,0.4892578125,2
83,0.4599609375,3
84,0.4775390625,4
85,0.453125,4
86,0.458984375,4
87,0.44140625,4
88,0.4677734375,4
89,0.4609375,8
90,0.453125,8
91,0.4501953125,4
92,0.4638671875,0
93,0.4443359375,0
94,0.4765625,0
95,0.48046875,2
96,0.4873046875,7
97,0.4931640625,7
98,0.517578125,7
99,0.48828125,7
100,0.4775390625,9
101,0.4755859375,2
102,0.46484375,9
103,0.46875,4
104,0.4892578125,4
105,0.46875,3
106,0.4541015625,4
107,0.470703125,7
108,0.4443359375,4
109,0.4580078125,9
110,0.4521484375,4
111,0.4765625,4
112,0.4755859375,8
113,0.4775390625,9
114,0.4833984375,8
115,0.47265625,7
116,0.4638671875,7
117,0.4560546875,0
118,0.4287109375,2
119,0.451171875,3
120,0.4384765625,5
121,0.4443359375,1
122,0.4501953125,1
123,0.4404296875,3
124,0.4482421875,8
125,0.4482421875,8
126,0.4560546875,8
127,0.46484375,5
128,0.4453125,8
129,0.4580078125,4
130,0.4619140625,5
131,0.4384765625,5
132,0.455078125,4
133,0.4794921875,5
134,0.4697265625,5
135,0.474609375,5
136,0.4833984375,9
137,0.4580078125,4
138,0.4541015625,5
139,0.4638671875,5
140,0.4619140625,5
141,0.4482421875,9
142,0.478515625,5
143,0.4619140625,9
144,0.4580078125,3
145,0.4658203125,3
146,0.458984375,0
147,0.4501953125,9
148,0.474609375,3
149,0.4677734375,3
150,0.484375,2
151,0.4814453125,5
152,0.482421875,3
153,0.482421875,6
154,0.4677734375,2
155,0.4951171875,3
156,0.509765625,3
157,0.4873046875,6
158,0.498046875,5
159,0.46875,8
160,0.451171875,8
161,0.47265625,4
162,0.4873046875,5
163,0.466796875,5
164,0.4794921875,5
165,0.4541015625,5
166,0.4580078125,4
167,0.4521484375,4
168,0.4443359375,4
169,0.4345703125,5
170,0.4462890625,3
171,0.43359375,5
172,0.435546875,8
173,0.4208984375,5
174,0.4267578125,3
175,0.4267578125,5
176,0.42578125,9
177,0.427734375,5
178,0.423828125,9
179,0.4384765625,5
180,0.4462890625,5
181,0.431640625,4
182,0.443359375,4
183,0.4541015625,4
184,0.455078125,4
185,0.44140625,4
186,0.4326171875,4
187,0.451171875,3
188,0.455078125,4
189,0.453125,4
190,0.46484375,4
191,0.4755859375,6
192,0.4599609375,3
193,0.482421875,9
194,0.4736328125,9
195,0.4609375,1
196,0.46484375,2
197,0.4619140625,4
198,0.458984375,2
199,0.4306640625,2
2,0.1943359375,2
3,0.203125,7
4,0.166015625,5
5,0.1943359375,6
6,0.216796875,5
7,0.1962890625,6
8,0.1953125,2
9,0.177734375,6
10,0.263671875,2
11,0.259765625,0
12,0.2705078125,0
13,0.2666015625,8
14,0.287109375,5
15,0.3046875,2
16,0.2890625,4
17,0.279296875,5
18,0.2646484375,7
19,0.2705078125,2
20,0.265625,4
21,0.2158203125,8
22,0.23046875,8
23,0.2275390625,5
24,0.2314453125,7
25,0.279296875,0
26,0.287109375,7
27,0.306640625,4
28,0.3017578125,4
29,0.2978515625,7
30,0.2958984375,0
31,0.322265625,0
32,0.33984375,0
33,0.3349609375,0
34,0.3583984375,4
35,0.373046875,0
36,0.36328125,9
37,0.365234375,0
38,0.3525390625,0
39,0.365234375,4
40,0.3759765625,4
41,0.369140625,4
42,0.345703125,5
43,0.3671875,4
44,0.3447265625,5
45,0.3154296875,5
46,0.337890625,9
47,0.3466796875,5
48,0.3603515625,5
49,0.3603515625,7
50,0.3642578125,2
51,0.3681640625,5
52,0.35546875,5
53,0.3427734375,9
54,0.3466796875,4
55,0.3359375,5
56,0.3466796875,2
57,0.3408203125,7
58,0.3525390625,4
59,0.3671875,8
60,0.3505859375,4
61,0.359375,4
62,0.3818359375,8
63,0.365234375,8
64,0.3642578125,5
65,0.3701171875,8
66,0.365234375,4
67,0.3720703125,4
68,0.3642578125,8
69,0.36328125,5
70,0.3466796875,8
71,0.3681640625,8
72,0.36328125,8
73,0.3505859375,4
74,0.3310546875,9
75,0.349609375,8
76,0.3505859375,8
77,0.353515625,9
78,0.3447265625,9
79,0.33984375,9
80,0.34375,9
81,0.341796875,4
82,0.3388671875,4
83,0.34765625,9
84,0.34375,8
85,0.3466796875,1
86,0.3828125,4
87,0.3720703125,4
88,0.37109375,4
89,0.3740234375,8
90,0.37890625,5
91,0.384765625,8
92,0.3935546875,8
93,0.380859375,5
94,0.404296875,5
95,0.408203125,7
96,0.4091796875,5
97,0.4111328125,5
98,0.39453125,5
99,0.388671875,8
100,0.4033203125,8
101,0.3896484375,6
102,0.4052734375,9
103,0.4091796875,4
104,0.40625,7
105,0.404296875,5
106,0.412109375,4
107,0.3974609375,7
108,0.3876953125,7
109,0.390625,4
110,0.4033203125,5
111,0.39453125,4
112,0.396484375,4
113,0.3994140625,4
114,0.4130859375,2
115,0.40625,4
116,0.4033203125,4
117,0.412109375,4
118,0.4140625,4
119,0.4091796875,4
120,0.4130859375,4
121,0.4072265625,4
122,0.4111328125,7
123,0.4130859375,4
124,0.404296875,4
125,0.40625,8
126,0.3994140625,7
127,0.396484375,4
128,0.3984375,9
129,0.4052734375,8
130,0.4130859375,4
131,0.41015625,4
132,0.4267578125,4
133,0.4375,6
134,0.4560546875,6
135,0.435546875,4
136,0.443359375,4
137,0.4384765625,6
138,0.4384765625,9
139,0.4287109375,9
140,0.431640625,4
141,0.427734375,4
142,0.419921875,4
143,0.427734375,8
144,0.404296875,8
145,0.4111328125,8
146,0.408203125,8
147,0.4052734375,8
148,0.419921875,8
149,0.4091796875,8
150,0.4228515625,8
151,0.416015625,8
152,0.3994140625,8
153,0.4130859375,8
154,0.4052734375,8
155,0.4345703125,8
156,0.419921875,1
157,0.4482421875,9
158,0.4345703125,7
159,0.435546875,3
160,0.435546875,3
161,0.443359375,3
162,0.451171875,7
163,0.455078125,7
164,0.4677734375,7
165,0.4697265625,3
166,0.46875,7
167,0.4541015625,3
168,0.4580078125,7
169,0.4638671875,3
170,0.4521484375,7
171,0.4501953125,1
172,0.4736328125,7
173,0.4453125,6
174,0.423828125,1
175,0.439453125,2
176,0.4443359375,2
177,0.4501953125,2
178,0.4638671875,7
179,0.4775390625,7
180,0.462890625,7
181,0.4404296875,2
182,0.439453125,7
183,0.439453125,7
184,0.4443359375,7
185,0.4482421875,1
186,0.47265625,7
187,0.4765625,7
188,0.4619140625,9
189,0.462890625,7
190,0.478515625,7
191,0.4814453125,9
192,0.4755859375,7
193,0.4990234375,7
194,0.4775390625,7
195,0.466796875,7
196,0.46875,1
197,0.4609375,4
198,0.4697265625,7
199,0.4619140625,9
2,0.08203125,0
3,0.068359375,8
4,0.0595703125,1
5,0.0751953125,7
6,0.11328125,4
7,0.15234375,9
8,0.1416015625,4
9,0.1455078125,4
10,0.1806640625,4
11,0.208984375,4
12,0.1982421875,9
13,0.19921875,9
14,0.203125,6
15,0.2109375,4
16,0.23046875,6
17,0.2353515625,4
18,0.2275390625,0
19,0.2734375,4
20,0.2802734375,4
21,0.2958984375,4
22,0.283203125,6
23,0.3037109375,4
24,0.310546875,0
25,0.326171875,6
26,0.31640625,4
27,0.3134765625,4
28,0.37109375,6
29,0.35546875,2
30,0.3779296875,9
31,0.3525390625,1
32,0.34765625,1
33,0.349609375,4
34,0.33984375,4
35,0.3583984375,4
36,0.3662109375,9
37,0.3642578125,4
38,0.412109375,5
39,0.4375,4
40,0.392578125,4
41,0.4482421875,4
42,0.4248046875,3
43,0.4013671875,4
44,0.41015625,4
45,0.44140625,7
46,0.4501953125,4
47,0.4638671875,2
48,0.4443359375,4
49,0.4443359375,2
50,0.443359375,2
51,0.4580078125,4
52,0.4814453125,5
53,0.458984375,9
54,0.4716796875,5
55,0.47265625,9
56,0.44140625,9
57,0.47265625,8
58,0.462890625,5
59,0.4853515625,5
60,0.490234375,3
61,0.4619140625,5
62,0.48828125,8
63,0.48828125,7
64,0.5068359375,9
65,0.4990234375,7
66,0.4873046875,6
67,0.4833984375,6
68,0.44921875,3
69,0.46875,6
70,0.46484375,6
71,0.4765625,3
72,0.501953125,2
73,0.4580078125,0
74,0.48046875,8
75,0.4853515625,8
76,0.478515625,8
77,0.4833984375,5
78,0.4775390625,4
79,0.486328125,8
80,0.4697265625,7
81,0.4794921875,3
82,0.4765625,8
83,0.4638671875,3
84,0.4501953125,4
85,0.4384765625,3
86,0.431640625,2
87,0.4365234375,1
88,0.44140625,3
89,0.439453125,7
90,0.4326171875,8
91,0.4541015625,5
92,0.4306640625,3
93,0.435546875,1
94,0.470703125,5
95,0.4716796875,3
96,0.48046875,9
97,0.4833984375,5
98,0.501953125,3
99,0.5048828125,4
100,0.513671875,4
101,0.4755859375,3
102,0.478515625,9
103,0.47265625,4
104,0.4677734375,4
105,0.4873046875,8
106,0.513671875,3
107,0.4990234375,8
108,0.5146484375,4
109,0.498046875,8
110,0.5224609375,3
111,0.5244140625,3
112,0.52734375,3
113,0.5498046875,3
114,0.544921875,3
115,0.5009765625,4
116,0.517578125,3
117,0.5087890625,4
118,0.4931640625,1
119,0.525390625,9
120,0.5576171875,9
121,0.5703125,4
122,0.546875,1
123,0.5439453125,1
124,0.5439453125,0
125,0.5439453125,2
126,0.51953125,1
127,0.5400390625,1
128,0.5546875,7
129,0.5322265625,1
130,0.5263671875,1
131,0.541015625,6
132,0.5390625,6
133,0.5234375,4
134,0.546875,4
135,0.5478515625,9
136,0.529296875,6
137,0.5390625,9
138,0.5322265625,6
139,0.5322265625,9
140,0.546875,6
141,0.5283203125,6
142,0.5361328125,6
143,0.5634765625,6
144,0.5458984375,6
145,0.5439453125,6
146,0.544921875,6
147,0.546875,6
148,0.55078125,3
149,0.51953125,4
150,0.4990234375,9
151,0.521484375,4
152,0.51953125,4
153,0.513671875,4
154,0.5146484375,4
155,0.5263671875,9
156,0.54296875,4
157,0.5400390625,4
158,0.5126953125,1
159,0.50390625,0
160,0.53125,4
161,0.498046875,0
162,0.5234375,9
163,0.5439453125,4
164,0.5224609375,9
165,0.5439453125,4
166,0.5390625,1
167,0.5126953125,0
168,0.5166015625,4
169,0.513671875,9
170,0.5341796875,4
171,0.5244140625,1
172,0.5400390625,7
173,0.5146484375,3
174,0.509765625,6
175,0.5341796875,3
176,0.529296875,4
177,0.5458984375,4
178,0.5390625,9
179,0.5361328125,7
180,0.5400390625,4
181,0.537109375,4
182,0.53515625,4
183,0.5361328125,4
184,0.52734375,6
185,0.537109375,2
186,0.5400390625,4
187,0.5478515625,4
188,0.5361328125,1
189,0.5224609375,3
190,0.517578125,4
191,0.5009765625,1
192,0.5322265625,4
193,0.5146484375,3
194,0.51171875,4
195,0.515625,5
196,0.51953125,4
197,0.529296875,9
